area_id,num_transactions,population,age_0_17,age_18_64,age_65+
E05000026,36948,14370,4211,9421,738
E05000027,11988,10845,3205,6608,1032
E05000028,33779,13856,4180,8537,1139
E05000029,11842,10850,3023,6251,1576
E05000030,11344,11348,2747,6961,1640
E05000031,54673,12536,3800,7617,1119
E05000032,37318,12738,4486,7599,653
E05000033,19911,12065,3523,7285,1257
E05000034,10403,11629,3391,6873,1365
E05000035,57940,12381,3234,7822,1325
E05000036,28873,10813,3323,6354,1136
E05000037,14379,10811,3177,6522,1112
E05000038,14833,11636,3609,6926,1101
E05000039,54342,13943,5007,8203,733
E05000040,14141,10617,3101,6365,1151
E05000041,10900,11253,3175,6777,1301
E05000042,13740,11410,3089,7059,1262
E05000043,197630,16642,3799,10129,2714
E05000044,136628,19377,5279,12212,1886
E05000045,260109,21323,4628,14023,2672
E05000046,113750,21777,5531,14540,1706
E05000047,584366,18640,4183,12383,2074
E05000048,161887,16863,4113,10309,2441
E05000049,269131,17045,3640,11063,2342
E05000050,96239,17490,4637,10189,2664
E05000051,387502,16447,3557,9987,2903
E05000052,160125,16331,3629,9755,2947
E05000053,462335,20255,5996,11843,2416
E05000054,77065,18393,4842,11006,2545
E05000055,363683,19158,4269,12581,2308
E05000056,138409,16264,3349,9984,2931
E05000057,169259,19234,4683,11802,2749
E05000058,232795,16434,3556,9992,2886
E05000059,169577,15477,3423,9230,2824
E05000060,111874,16713,3926,9866,2921
E05000061,424347,17658,3663,11713,2282
E05000062,176665,18500,4045,12330,2125
E05000063,336261,18757,4006,12099,2652
E05000085,60928,15702,3760,10393,1549
E05000086,62575,16359,4104,10137,2118
E05000087,51496,13099,2489,8886,1724
E05000088,159503,13440,3647,8138,1655
E05000089,128511,15804,3647,10435,1722
E05000090,33730,13638,3283,8593,1762
E05000091,176135,17607,4836,11208,1563
E05000092,106897,15394,3376,10619,1399
E05000093,44585,11944,2389,7190,2365
E05000094,66030,16807,3655,11546,1606
E05000095,79061,16377,2978,11835,1564
E05000096,113526,13552,2660,8981,1911
E05000097,108785,16053,3761,10135,2157
E05000098,77145,15079,3115,10492,1472
E05000099,62045,15330,3573,9724,2033
E05000100,386620,17522,5530,10304,1688
E05000101,118268,15483,3798,9960,1725
E05000102,202607,16335,3532,10990,1813
E05000103,85101,14392,3525,9120,1747
E05000104,151630,16792,3816,11339,1637
E05000105,54561,16734,3559,11860,1315
E05000106,10856,15364,3220,9019,3125
E05000107,3134,9974,2104,5914,1956
E05000108,9589,16535,3957,9745,2833
E05000109,14414,18562,4101,11918,2543
E05000110,8322,14907,3335,8593,2979
E05000111,12143,15888,3425,9099,3364
E05000112,42768,16266,3605,10637,2024
E05000113,19094,16839,2756,11202,2881
E05000114,14981,16594,4177,9698,2719
E05000115,12074,17520,4693,10318,2509
E05000116,74068,13488,2714,9633,1141
E05000117,4267,5256,1042,2885,1329
E05000118,8664,14992,3248,8217,3527
E05000119,9366,16237,3717,9293,3227
E05000120,14425,16501,3656,9827,3018
E05000121,15687,10820,2776,6596,1448
E05000122,10602,15994,3444,9108,3442
E05000123,48089,18593,4264,12359,1970
E05000124,7134,13762,2866,7866,3030
E05000125,20234,15693,3456,9788,2449
E05000126,7819,10288,2255,5979,2054
E05000127,10174,15230,3365,8629,3236
E05000128,38824,14392,2842,9672,1878
E05000129,17948,11693,1027,9431,1235
E05000130,12042,13405,2418,9325,1662
E05000131,27084,13356,2427,9642,1287
E05000132,88047,13005,2345,9260,1400
E05000133,56288,13636,3011,8708,1917
E05000134,19854,12673,2839,8253,1581
E05000135,52231,12538,2589,7844,2105
E05000136,16749,14000,3086,9198,1716
E05000137,49813,12041,2586,7383,2072
E05000138,38321,14442,2097,10885,1460
E05000139,18345,14847,2712,10673,1462
E05000140,43241,13473,2726,9065,1682
E05000141,54238,12235,2110,9088,1037
E05000142,15344,14160,2854,9886,1420
E05000143,21892,16118,3793,10911,1414
E05000144,35732,14375,2835,9835,1705
E05000145,52630,13448,1945,10271,1232
E05000170,37748,16084,3629,10835,1620
E05000171,57785,14214,3399,8766,2049
E05000172,15810,14006,3469,8668,1869
E05000173,143620,14326,2515,10002,1809
E05000174,136202,13633,2350,9479,1804
E05000175,207900,20803,4379,14678,1746
E05000176,37058,14646,3493,9579,1574
E05000177,33241,17961,4917,10954,2090
E05000178,33123,14656,3584,9195,1877
E05000179,95002,15932,3571,10191,2170
E05000180,41716,13923,3653,8514,1756
E05000181,17168,13449,3159,8631,1659
E05000182,67196,13225,2896,8710,1619
E05000183,43455,14796,3477,9437,1882
E05000184,37760,15290,4053,9497,1740
E05000185,23215,15603,4591,9393,1619
E05000186,14410,13847,3238,8882,1727
E05000187,39422,15884,3687,10284,1913
E05000188,61150,14944,3474,9717,1753
E05000189,10077,14288,3631,9045,1612
E05000190,8734,16070,4414,10281,1375
E05000191,40207,13622,2809,9239,1574
E05000192,92365,13083,2829,8692,1562
E05000193,118900,15317,2980,10648,1689
E05000194,147057,14616,2916,8980,2720
E05000195,260202,13980,3464,8519,1997
E05000196,161888,13991,2880,8350,2761
E05000197,169213,19454,5931,11861,1662
E05000198,376013,16753,4902,10085,1766
E05000199,340674,17961,5540,10899,1522
E05000200,124720,13240,2751,7961,2528
E05000201,154359,17288,4787,10826,1675
E05000202,221408,13472,2699,8116,2657
E05000203,232601,15078,4166,9150,1762
E05000204,203423,17681,5491,10544,1646
E05000205,59471,15794,3228,10408,2158
E05000206,434759,15690,4590,9569,1531
E05000207,315546,15278,4296,9488,1494
E05000208,65898,15456,3512,9705,2239
E05000209,120989,14121,2814,8998,2309
E05000210,436023,15112,3428,9277,2407
E05000211,253240,15119,4340,9081,1698
E05000212,203821,19317,5647,11972,1698
E05000213,54991,14020,2912,8947,2161
E05000214,46190,16935,4962,10375,1598
E05000215,35803,13160,2425,8650,2085
E05000216,57331,15191,3795,9825,1571
E05000217,20895,13524,2959,8206,2359
E05000218,52339,13049,2729,8053,2267
E05000219,20738,12846,2535,8209,2102
E05000220,59385,11481,2776,7166,1539
E05000221,192413,19842,5081,13237,1524
E05000222,201339,19531,3850,14233,1448
E05000223,83241,14274,3294,9205,1775
E05000224,56678,14340,3592,8738,2010
E05000225,59365,16001,3130,11545,1326
E05000226,120683,18100,4518,11829,1753
E05000227,123637,14006,3169,9036,1801
E05000228,101639,22737,6690,14998,1049
E05000229,272888,17971,5112,11686,1173
E05000230,231414,21554,5393,14863,1298
E05000250,223187,11405,2066,8353,986
E05000251,132915,14206,2870,10104,1232
E05000252,270658,12013,1709,8813,1491
E05000253,60488,9566,2044,6701,821
E05000254,46634,10868,1773,7898,1197
E05000255,134461,11134,1694,8382,1058
E05000256,142813,11557,2104,8132,1321
E05000257,73143,10851,2018,7818,1015
E05000258,126281,11562,1647,9045,870
E05000259,42812,7486,1567,4661,1258
E05000260,21324,11056,2325,7500,1231
E05000261,89921,10445,2069,6917,1459
E05000262,60294,13760,2870,9581,1309
E05000263,97755,11993,2103,8873,1017
E05000264,41303,10970,2137,7942,891
E05000265,126197,13311,3402,8630,1279
E05000266,183207,11766,2932,7418,1416
E05000267,160771,14737,3098,10208,1431
E05000268,154387,15184,3625,10255,1304
E05000269,73721,12631,2239,9014,1378
E05000270,214319,12530,3006,8037,1487
E05000271,42233,14149,2312,10756,1081
E05000272,73048,10825,2052,7263,1510
E05000273,105227,13062,2616,9260,1186
E05000274,93174,10809,2224,7010,1575
E05000275,47485,15029,3100,10666,1263
E05000276,133643,15654,4493,9891,1270
E05000277,94141,15797,3021,11455,1321
E05000278,115801,17453,5314,10834,1305
E05000279,134974,11954,2028,8906,1020
E05000280,315781,15524,3537,10626,1361
E05000281,192414,18157,4625,12212,1320
E05000282,74507,13530,2953,9191,1386
E05000283,96567,13694,3876,8630,1188
E05000284,77806,15766,3247,11109,1410
E05000285,133555,11427,2783,7020,1624
E05000286,65620,13232,2820,7904,2508
E05000287,53741,12424,2969,7997,1458
E05000288,283348,13074,2880,8780,1414
E05000289,93961,12741,3251,7991,1499
E05000290,94850,11711,2677,6874,2160
E05000291,105158,10825,2231,6230,2364
E05000292,109230,10229,2159,6192,1878
E05000293,184333,11569,2711,7396,1462
E05000294,40275,11503,2468,7482,1553
E05000295,137292,11176,2285,7077,1814
E05000296,249559,12986,3189,8354,1443
E05000297,226202,10416,2107,6155,2154
E05000298,132553,10525,2597,5996,1932
E05000299,64094,12427,2949,7910,1568
E05000300,114738,11160,2638,6905,1617
E05000301,110723,13413,3624,8405,1384
E05000302,56685,11750,2929,7400,1421
E05000303,46776,11996,2458,6729,2809
E05000304,137423,11543,3041,7191,1311
E05000305,124112,10691,2420,6737,1534
E05000306,14008,16798,4161,10483,2154
E05000307,8577,12777,2538,7158,3081
E05000308,13430,12814,2755,7614,2445
E05000309,8325,12095,2329,6960,2806
E05000310,11227,15781,4264,9611,1906
E05000311,11488,12505,2334,7526,2645
E05000312,14439,13779,2883,8455,2441
E05000313,14608,13497,3290,7858,2349
E05000314,10539,13914,3665,8026,2223
E05000315,11452,13406,2651,8294,2461
E05000316,13879,13400,2974,7934,2492
E05000317,9155,13146,2552,7519,3075
E05000318,14836,12992,2865,7782,2345
E05000319,12877,17513,3722,11343,2448
E05000320,9723,13696,2483,8239,2974
E05000321,13914,14282,3504,8384,2394
E05000322,13199,13986,2810,8702,2474
E05000323,7033,12994,2499,7314,3181
E05000324,8442,14386,4047,8948,1391
E05000325,8626,17405,5094,10719,1592
E05000326,9249,15736,2781,11308,1647
E05000327,96755,11879,2678,7154,2047
E05000328,8345,13147,3403,8004,1740
E05000329,216035,12844,2652,7499,2693
E05000330,9157,7513,1655,4497,1361
E05000331,5675,13862,3293,9264,1305
E05000332,10444,13332,3466,8169,1697
E05000333,17084,10521,2219,6054,2248
E05000334,77745,11861,2691,7256,1914
E05000335,115238,10737,2003,6334,2400
E05000336,312670,11959,2625,7194,2140
E05000337,5119,15953,4564,9918,1471
E05000338,51893,12889,3013,8194,1682
E05000339,5295,15856,4451,9832,1573
E05000340,10183,11817,2510,7309,1998
E05000341,8351,17598,2829,13180,1589
E05000342,8773,16622,4490,10365,1767
E05000343,70658,11391,2325,6980,2086
E05000344,9546,14874,4340,9328,1206
E05000345,6358,13874,3515,8972,1387
E05000346,5633,13428,3345,8459,1624
E05000347,34983,15085,3150,10329,1606
E05000348,24720,11362,2404,7395,1563
E05000349,13350,11503,2449,7500,1554
E05000350,5015,13475,3344,8748,1383
E05000351,4884,12058,2761,7597,1700
E05000352,5899,16178,4473,10505,1200
E05000353,4140,12642,3408,7750,1484
E05000354,3822,12113,2869,7756,1488
E05000355,5378,12741,2995,8270,1476
E05000356,7312,12795,3012,8330,1453
E05000357,6028,12722,3385,7957,1380
E05000358,8682,17392,3993,11750,1649
E05000359,6494,15562,4079,10155,1328
E05000360,6662,11541,2533,7416,1592
E05000361,5655,14315,3053,9653,1609
E05000362,9226,12312,3010,7928,1374
E05000363,13651,13441,2874,8878,1689
E05000364,15153,13935,3152,9249,1534
E05000365,19887,11812,2060,8112,1640
E05000366,41133,13253,2178,9729,1346
E05000367,61991,17082,2697,13192,1193
E05000368,77602,15264,2560,11344,1360
E05000369,83063,13099,2338,9458,1303
E05000370,36178,12502,1735,9732,1035
E05000371,76208,16310,3264,11726,1320
E05000372,67679,12950,2528,9136,1286
E05000373,83656,17514,3281,13045,1188
E05000374,70878,12432,2756,8479,1197
E05000375,74041,17284,2934,13050,1300
E05000376,31408,12629,2094,9153,1382
E05000377,54748,14143,2787,10291,1065
E05000378,20438,13107,2295,9531,1281
E05000379,97687,12904,1971,9716,1217
E05000380,110195,12988,2058,9661,1269
E05000381,134260,14046,2633,10173,1240
E05000400,3814,9639,2289,5757,1593
E05000401,3512,9708,1874,6334,1500
E05000402,4621,10726,2528,6716,1482
E05000403,4076,14568,3692,9707,1169
E05000404,2264,9175,2142,5598,1435
E05000405,3309,10493,2465,6487,1541
E05000406,3984,11534,2558,7266,1710
E05000407,4642,10192,2512,6236,1444
E05000408,2887,11834,1916,8748,1170
E05000409,3378,10572,2387,7188,997
E05000410,5963,9749,2168,5777,1804
E05000411,5315,9181,2008,5425,1748
E05000412,3103,12856,1690,10183,983
E05000413,3591,11159,2263,7358,1538
E05000414,3092,10294,2391,6521,1382
E05000415,2735,9929,2651,5838,1440
E05000416,119363,11621,1387,9225,1009
E05000417,155730,16749,2737,12946,1066
E05000418,111975,13085,2208,9834,1043
E05000419,34851,14563,2286,11164,1113
E05000420,185123,17096,3843,12120,1133
E05000421,152796,14447,2113,11373,961
E05000422,80106,14164,3666,9368,1130
E05000423,83671,16089,3262,11592,1235
E05000424,125195,15943,4163,10336,1444
E05000425,73747,17442,3140,13163,1139
E05000426,202826,15760,2264,12327,1169
E05000427,423184,15599,2818,11304,1477
E05000428,200764,16987,3337,12371,1279
E05000429,77587,15138,2904,11074,1160
E05000430,108097,15522,3033,11230,1259
E05000431,92566,15568,3384,10480,1704
E05000432,177886,16221,3255,11594,1372
E05000433,101762,13054,2854,9138,1062
E05000434,88504,14147,3306,9514,1327
E05000435,159961,16199,3656,11430,1113
E05000436,145362,15342,2802,11442,1098
E05000437,107152,15962,4437,9874,1651
E05000438,203332,14721,2930,10192,1599
E05000439,166563,18390,3218,14001,1171
E05000440,178910,15819,3817,10162,1840
E05000441,96263,15629,3432,10752,1445
E05000442,61866,15664,4237,9553,1874
E05000443,434451,18529,4550,12949,1030
E05000444,56042,15978,3837,10599,1542
E05000445,80309,15046,3515,9620,1911
E05000446,155564,14775,2872,10522,1381
E05000447,54437,16098,3428,10913,1757
E05000448,242094,19735,4075,14125,1535
E05000449,139008,16746,3693,12052,1001
E05000450,75267,16383,3699,11113,1571
E05000451,254683,15490,3730,10415,1345
E05000452,67789,16858,3873,11076,1909
E05000453,59297,17583,3657,12645,1281
E05000454,118194,15593,4332,9556,1705
E05000455,49268,10770,2037,7823,910
E05000456,20222,9370,1915,5889,1566
E05000457,39893,10910,1806,8082,1022
E05000458,15389,12235,3267,7612,1356
E05000459,41621,9512,2043,6513,956
E05000460,16178,11809,3081,7628,1100
E05000461,21656,10093,2046,6946,1101
E05000462,22314,9115,1601,6153,1361
E05000463,16695,10982,2578,7549,855
E05000464,48920,10726,2636,6923,1167
E05000465,9906,9136,2002,5556,1578
E05000466,30751,9710,2111,6028,1571
E05000467,28991,11039,2932,6885,1222
E05000468,14161,10088,2414,6386,1288
E05000469,14280,9962,2179,6370,1413
E05000470,10645,10856,2687,6806,1363
E05000471,53996,10180,1994,7288,898
E05000472,27605,8188,1738,4712,1738
E05000473,14859,10202,2375,6340,1487
E05000474,25390,11082,2818,7289,975
E05000475,136192,16077,3884,11292,901
E05000476,200243,17201,4761,11076,1364
E05000477,105396,16442,3978,11186,1278
E05000478,157735,18184,4166,12753,1265
E05000479,127312,14142,3854,9316,972
E05000480,84534,17238,4438,11519,1281
E05000481,77901,14626,3703,9656,1267
E05000482,154178,16652,5051,10389,1212
E05000483,113638,16563,3698,11565,1300
E05000484,99365,17783,3930,12642,1211
E05000485,185001,16379,4269,11024,1086
E05000486,184710,15307,3783,10287,1237
E05000487,97012,17976,5575,11120,1281
E05000488,133011,15990,4299,10476,1215
E05000489,148704,15998,4075,10619,1304
E05000490,185360,17676,4725,11733,1218
E05000491,165648,12672,2849,9313,510
E05000492,186968,27615,4818,21657,1140
E05000493,81437,15351,4443,9837,1071
E05000494,97269,16382,3683,11395,1304
E05000516,78821,10131,2315,6157,1659
E05000517,27622,10479,2759,6094,1626
E05000518,3273,10781,2590,6753,1438
E05000519,6049,10679,2495,6440,1744
E05000520,2899,10264,2247,6172,1845
E05000521,3216,9602,2141,5794,1667
E05000522,4703,11391,2589,7146,1656
E05000523,4892,10624,2528,6414,1682
E05000524,7572,11518,2591,7112,1815
E05000525,25749,11405,2696,7187,1522
E05000526,9997,11274,2589,7081,1604
E05000527,6117,11649,2869,7545,1235
E05000528,5541,11223,2129,7347,1747
E05000529,4290,10425,2294,6830,1301
E05000530,4959,10693,2233,6743,1717
E05000531,5238,10838,2214,7159,1465
E05000532,4492,11086,2841,6858,1387
E05000533,4817,10062,2244,6086,1732
E05000555,4083,10672,2526,6620,1526
E05000556,4170,11148,2759,6640,1749
E05000557,4556,10470,2262,6382,1826
E05000558,4168,10434,2288,6630,1516
E05000559,4476,10392,2554,6094,1744
E05000560,4856,10487,2324,5916,2247
E05000561,3648,10919,2285,6531,2103
E05000562,6297,12447,3356,7759,1332
E05000563,7115,10811,2451,6683,1677
E05000564,6518,11772,2569,7851,1352
E05000565,7606,10900,2578,6471,1851
E05000566,4332,10400,2084,6596,1720
E05000567,7546,11055,2355,7116,1584
E05000568,6479,10635,2494,6658,1483
E05000569,3689,11563,2628,7333,1602
E05000570,4111,10767,2326,6495,1946
E05000571,9581,12132,3220,7775,1137
E05000572,5984,12866,3083,8050,1733
E05000590,223887,14157,3487,9599,1071
E05000591,156124,13179,3030,9150,999
E05000592,174257,14775,3962,9591,1222
E05000593,176312,10609,2047,6081,2481
E05000594,208114,11108,2336,6798,1974
E05000595,379674,13255,3014,8986,1255
E05000596,210052,15184,3245,10820,1119
E05000597,383759,12375,3174,7778,1423
E05000598,307940,11626,2690,6921,2015
E05000599,74240,14849,3370,10312,1167
E05000600,90822,14298,4018,9177,1103
E05000601,143674,14543,3454,9837,1252
E05000602,188885,12085,2678,7524,1883
E05000603,260057,15881,4131,10337,1413
E05000604,228753,15442,4170,10088,1184
E05000605,381436,13599,2630,9919,1050
E05000606,114307,13639,3439,9082,1118
E05000607,133466,12349,2969,7664,1716
E05000608,88114,13706,3473,9089,1144
E05000609,175750,14012,3713,9015,1284
E05000610,111987,15665,2710,11681,1274
E05000611,46908,14240,2460,10674,1106
E05000612,50081,16349,3044,12193,1112
E05000613,18998,15380,2500,11098,1782
E05000614,16482,15216,2166,11965,1085
E05000615,58487,16834,4025,11137,1672
E05000616,37598,15561,3160,11048,1353
E05000617,77020,15945,3263,11340,1342
E05000618,36651,14742,2669,10587,1486
E05000619,39246,16128,3421,11650,1057
E05000620,174195,17592,2903,13164,1525
E05000621,18493,16790,3744,11313,1733
E05000622,47339,17897,3005,12913,1979
E05000623,25707,15510,2151,12143,1216
E05000624,40221,16402,3644,11319,1439
E05000625,13565,15615,2844,11165,1606
E05000626,47497,16348,3239,11525,1584
E05000627,24759,15261,3237,10710,1314
E05000628,27255,16502,3633,11195,1674
E05000629,18864,15500,3218,10224,2058
E05000630,72424,12944,2761,8386,1797
E05000631,38624,11184,1776,8242,1166
E05000632,64747,12959,1805,9667,1487
E05000633,21610,10634,2396,6870,1368
E05000634,203390,12674,3303,7831,1540
E05000635,38712,12927,2894,8842,1191
E05000636,71733,12253,1861,8963,1429
E05000637,19439,10433,1475,7648,1310
E05000638,59437,14401,1990,11044,1367
E05000639,117667,11388,2371,7754,1263
E05000640,63280,10929,2350,7550,1029
E05000641,17029,11894,1526,8989,1379
E05000642,39392,13504,3457,8714,1333
E05000643,116155,13186,2318,8669,2199
E05000644,75002,10884,1349,8029,1506
E05000645,15501,8996,1162,6365,1469
E05000646,19902,11276,1828,7916,1532
E05000647,11542,10086,1364,7483,1239
E05000648,82902,13668,3492,8851,1325
E05000649,24643,11827,1132,9375,1320
E05009288,8910,1296,179,766,351
E05009290,673,1156,197,656,303
E05009292,3893,802,101,646,55
E05009302,10312,1350,152,850,348
E05009305,4081,962,95,756,111
E05009310,4193,1121,294,675,152
E05009317,134965,21280,5002,14941,1337
E05009318,75214,15473,2856,11930,687
E05009319,256901,18070,3567,13283,1220
E05009320,154498,13920,2903,9893,1124
E05009321,194741,8870,2367,5992,511
E05009322,165130,14217,4001,9576,640
E05009323,126367,17055,2924,13517,614
E05009324,48919,15189,2768,11541,880
E05009325,132420,17185,5319,10709,1157
E05009326,52563,7617,1274,5982,361
E05009327,128822,20353,5493,13705,1155
E05009328,41556,8054,2148,5473,433
E05009329,68123,14406,3615,9896,895
E05009330,48206,12123,1745,9519,859
E05009331,256809,18298,3813,13302,1183
E05009332,56386,15454,3880,10487,1087
E05009333,129425,13667,2377,10542,748
E05009334,51571,11933,2919,7997,1017
E05009335,173116,14716,2836,10908,972
E05009336,118276,15948,2990,12161,797
E05009367,22697,9225,1401,7271,553
E05009368,33443,14357,4536,8992,829
E05009369,51196,14501,3120,10263,1118
E05009370,35956,8149,1071,6673,405
E05009371,64913,7880,1294,5972,614
E05009372,145912,13696,2762,9794,1140
E05009373,79599,14092,2898,10134,1060
E05009374,248439,12668,2994,8688,986
E05009375,111336,14305,2884,10339,1082
E05009376,262295,12828,3150,8840,838
E05009377,51554,14016,2194,11133,689
E05009378,68680,14762,2495,11448,819
E05009379,146627,13497,3624,8637,1236
E05009380,111941,16030,3749,11144,1137
E05009381,95346,13676,2494,10030,1152
E05009382,38988,9627,1881,7143,603
E05009383,54816,19321,7267,10649,1405
E05009384,15660,8192,2874,4595,723
E05009385,41960,12758,2271,9476,1011
E05009386,178099,14372,3178,10095,1099
E05009387,29587,10674,2983,6829,862
E05009388,115271,9833,1731,6703,1399
E05009389,18891,12264,1808,8536,1920
E05009390,79936,9343,2026,5881,1436
E05009391,47547,8031,1374,5221,1436
E05009392,119729,9187,1579,6383,1225
E05009393,21790,9138,1397,6719,1022
E05009394,38485,7258,1734,4577,947
E05009395,142335,10667,1480,7981,1206
E05009396,52890,8616,1718,5853,1045
E05009397,114778,8113,1570,5395,1148
E05009398,47294,5539,1080,3565,894
E05009399,81778,7041,1619,4223,1199
E05009400,54577,5873,874,4190,809
E05009401,32902,9714,1586,7024,1104
E05009402,58561,9799,1853,6768,1178
E05009403,21463,10881,1593,7067,2221
E05009404,43768,7046,1439,4716,891
E05009405,37934,10246,1867,6845,1534
E05011095,80320,9987,1074,8214,699
E05011096,73710,15928,3641,10992,1295
E05011097,17133,12014,2588,8569,857
E05011098,202784,15593,2739,11981,873
E05011099,18109,7133,1545,4889,699
E05011100,28598,11273,3017,6930,1326
E05011101,41644,11993,2866,7737,1390
E05011102,155085,12309,3120,8217,972
E05011103,29841,12784,2373,9258,1153
E05011104,238311,16279,2559,13005,715
E05011105,134474,14242,2788,10239,1215
E05011106,368261,18952,3112,14355,1485
E05011107,122268,11158,2188,7993,977
E05011108,84497,13369,2750,9518,1101
E05011109,202951,18413,4704,12153,1556
E05011110,106064,15767,4089,10546,1132
E05011111,34186,10322,2472,7070,780
E05011112,492405,16365,2997,12218,1150
E05011113,49253,18155,3888,12593,1674
E05011114,89949,5984,945,4600,439
E05011115,69889,13241,2824,9348,1069
E05011116,365015,15262,3065,11023,1174
E05011117,448579,11911,1558,9552,801
E05011217,7161,11177,2553,6754,1870
E05011218,21526,16954,4466,10393,2095
E05011219,9405,16216,3165,9488,3563
E05011220,14456,16456,3378,10017,3061
E05011221,11209,17285,3665,10358,3262
E05011222,6919,15925,3686,9780,2459
E05011223,11746,15709,3325,9398,2986
E05011224,27128,16252,3543,9792,2917
E05011225,8416,11481,3147,6913,1421
E05011226,23501,16703,3624,10458,2621
E05011227,7393,10623,1991,6243,2389
E05011228,6162,10896,2569,6757,1570
E05011229,6412,7859,1563,4522,1774
E05011230,10508,15395,3415,9086,2894
E05011231,11040,12437,3754,7458,1225
E05011232,30125,16756,5166,10258,1332
E05011233,17265,14263,3018,8562,2683
E05011234,23186,15355,3844,9564,1947
E05011235,34309,13204,2958,8220,2026
E05011236,69155,12409,2754,7907,1748
E05011237,24278,15941,4524,9926,1491
E05011238,84306,13836,3284,8794,1758
E05011239,55545,14088,3539,8488,2061
E05011240,31275,11963,3648,7374,941
E05011241,61548,13406,3092,8507,1807
E05011242,30826,13423,3074,8517,1832
E05011243,41907,15214,3708,9115,2391
E05011244,24590,14245,3889,9176,1180
E05011245,30115,13961,3476,8561,1924
E05011246,13674,13136,4072,8218,846
E05011247,37219,15771,5008,9523,1240
E05011248,44040,14813,4034,9058,1721
E05011249,57540,8814,1710,5155,1949
E05011250,23598,12219,3447,7483,1289
E05011251,18786,16306,4497,10262,1547
E05011252,59253,15099,3012,10137,1950
E05011253,42436,13733,3695,8791,1247
E05011254,195802,8907,1980,5526,1401
E05011255,216988,12085,2173,7927,1985
E05011462,10291,11779,2560,7574,1645
E05011463,12430,15455,3455,10269,1731
E05011464,30605,16620,4368,10447,1805
E05011465,16068,20095,5828,12779,1488
E05011466,5848,12446,2800,7496,2150
E05011467,63242,16775,3803,11159,1813
E05011468,9167,13406,3302,9385,719
E05011469,4857,10264,2360,6184,1720
E05011470,4439,11652,3971,6454,1227
E05011471,4424,11118,3088,6571,1459
E05011472,48160,13884,3354,8801,1729
E05011473,61704,9036,1959,5682,1395
E05011474,3838,9232,2005,5266,1961
E05011475,2623,5236,1115,3154,967
E05011476,11357,18855,4030,11603,3222
E05011477,6640,10816,2487,6818,1511
E05011478,5321,16107,3307,9342,3458
E05011479,13536,10450,2967,6419,1064
E05011480,3870,10803,2292,6437,2074
E05011481,3171,9881,1938,6038,1905
E05011482,12514,12940,2768,7675,2497
E05011483,7448,11246,2731,6677,1838
E05011484,14593,15233,3223,10323,1687
E05011485,40051,18010,4752,11588,1670
E05011486,38603,17298,4762,10841,1695
E05011487,11525,15592,4160,9750,1682
E05011488,25095,18271,5099,11378,1794
E05011489,76861,17570,4682,11401,1487
